URL_ID,Turnout_Percentage,Turnout_Modified_Zscore
1484382,25.0,3.7051776222007184
1484452,13.043478260869565,4.699709949648862
1484501,18.461538461538463,4.24904075511292
1484679,6.521739130434782,5.242182128256941
1484865,12.698412698412698,4.728412181321247
1484901,27.27272727272727,3.516134287231237
1484966,15.254237288135592,4.515821075544428
1485065,21.153846153846157,4.025097112149071
1485843,22.566371681415927,3.907604556106093
1485886,24.074074074074076,3.782195277188285
1486767,25.675675675675677,3.6489755496422234
1486968,23.66863905325444,3.8159189841059176
1486969,20.49180327868853,4.080165221074608
1486971,24.390243902439025,3.755896565729116
1487324,11.627906976744184,4.817455848881623
1487600,18.0,4.287431093906722
1487752,12.727272727272728,4.726011631035921
1488632,21.666666666666668,3.982441180155958
1488674,5.88235294117647,5.2953656751793
1488810,12.5,4.7449159645328685
1488843,10.526315789473683,4.909085176480049
1488883,24.074074074074076,3.782195277188285
1489198,12.195121951219512,4.770275436297067
1490556,24.271844660194176,3.765744904278319
1490605,20.3125,4.095079500575275
1491397,17.307692307692307,4.345016602097426
1491473,12.5,4.7449159645328685
1491476,7.547169811320755,5.1568877605512675
1491541,14.925373134328357,4.543175689154989
1491905,19.791666666666664,4.138401931505781
1492490,9.230769230769232,5.016847530988969
1492492,15.151515151515152,4.524365407068473
1492738,17.647058823529413,4.316788411807866
1492830,18.461538461538463,4.24904075511292
1492917,25.0,3.7051776222007184
1493094,23.943661971830984,3.7930428342287876
1493134,21.16788321167883,4.023929522769699
1493164,25.53191489361702,3.6609334374206264
1493481,17.8343949044586,4.30120597130832
1493482,26.31578947368421,3.5957314809025975
1493614,26.47058823529412,3.5828554642792887
1493959,26.490066225165563,3.581235303247217
1494014,25.31645569620253,3.678855132521423
1494204,22.53521126760564,3.910196450266212
1494426,9.473684210526317,4.996642089518547
1494442,22.666666666666664,3.8992621127693865
1494643,15.384615384615383,4.504976347071603
1494674,25.58139534883721,3.6568176993015484
1494676,1.96078431372549,5.621558096303114
1494720,16.666666666666664,4.398336517088819
1494721,26.666666666666668,3.5665458432230976
1494985,18.548387096774192,4.241816766630215
1495165,5.0,5.368758969932159
1495566,26.923076923076923,3.5452178772265412
1495581,21.69811320754717,3.979825486212985
1495605,18.055555555555557,4.2828100346074685
1495799,13.79310344827586,4.637356825670922
1496043,20.0,4.121072959133579
1496197,24.13793103448276,3.776883714775349
1496461,23.214285714285715,3.853711671105311
1496601,16.666666666666664,4.398336517088819
1496785,27.27272727272727,3.516134287231237
1497464,25.86206896551724,3.6334715296260875
1497780,4.545454545454546,5.406567636926055
1498471,18.75,4.2250467933667935
1498473,12.0,4.786505498226155
1498527,17.56756756756757,4.323400420344159
1498743,16.43835616438356,4.417327171743287
1498768,25.78616352201258,3.639785273626369
1498864,19.41747572815534,4.16952678479566
1499296,24.675324675324678,3.7321838129106446
