URL_ID,Turnout_Percentage,liczba_uprawnionych,liczba_kart_wydanych_lacznie,liczba_glosow_waznych_na_kandydatow,liczba_kart_niewykorzystanych,liczba_kart_niewaznych,liczba_glosow_niewaznych
1476877,100.0,23.0,23.0,23.0,3.0,0.0,0.0
1476891,59.52063914780293,751.0,447.0,442.0,290.0,1.0,4.0
1476952,100.0,156.0,156.0,154.0,280.0,0.0,2.0
1476996,52.10280373831776,1284.0,669.0,663.0,659.0,0.0,6.0
1477056,63.670237540754535,2147.0,1367.0,1352.0,817.0,0.0,15.0
1477080,26.49842271293376,317.0,84.0,83.0,216.0,0.0,1.0
1477081,65.84216725559482,1698.0,1118.0,1102.0,573.0,1.0,15.0
1477087,68.09917355371901,2420.0,1648.0,1639.0,813.0,0.0,9.0
1477093,72.32732072151342,2273.0,1644.0,1636.0,667.0,0.0,8.0
1477145,57.14285714285714,21.0,12.0,11.0,9.0,0.0,1.0
1477158,74.58461538461538,1625.0,1212.0,1210.0,359.0,0.0,2.0
1477225,75.67567567567568,999.0,756.0,746.0,198.0,2.0,8.0
1477351,79.46145723336853,1894.0,1505.0,1476.0,321.0,0.0,29.0
1477359,77.71295215869311,857.0,666.0,650.0,180.0,0.0,16.0
1477370,100.0,23.0,23.0,23.0,82.0,0.0,0.0
1477376,82.86082474226805,776.0,643.0,628.0,125.0,0.0,15.0
1477397,75.49668874172185,302.0,228.0,226.0,74.0,1.0,1.0
1477398,86.30952380952381,840.0,725.0,718.0,119.0,2.0,5.0
1477418,88.67713004484304,892.0,791.0,774.0,97.0,0.0,17.0
1477464,68.0,25.0,17.0,17.0,5.0,0.0,0.0
1477519,100.0,76.0,76.0,71.0,11.0,0.0,5.0
1477549,40.74074074074074,27.0,11.0,11.0,20.0,0.0,0.0
1477611,100.0,30.0,30.0,29.0,71.0,0.0,1.0
1477648,34.61538461538461,26.0,9.0,9.0,21.0,0.0,0.0
1477663,76.04251839738349,2446.0,1860.0,1851.0,473.0,0.0,9.0
1477676,100.0,20.0,20.0,19.0,2.0,0.0,1.0
1477677,100.0,25.0,25.0,25.0,12.0,0.0,0.0
1477759,23.52941176470588,34.0,8.0,8.0,33.0,0.0,0.0
1477760,73.64597093791282,1514.0,1115.0,1115.0,357.0,0.0,0.0
1477790,77.54749568221071,579.0,449.0,444.0,124.0,1.0,4.0
1477813,84.71544715447155,1230.0,1042.0,1035.0,48.0,0.0,7.0
1477816,83.46774193548387,1240.0,1035.0,1021.0,25.0,0.0,14.0
1477947,77.32793522267207,1235.0,955.0,935.0,126.0,0.0,19.0
1477948,68.39134524929446,1063.0,727.0,725.0,136.0,0.0,2.0
1477949,68.81720430107528,1488.0,1024.0,1017.0,306.0,2.0,6.0
1477952,48.28193832599119,1135.0,548.0,544.0,605.0,0.0,4.0
1477982,71.75948743223263,2029.0,1456.0,1452.0,544.0,0.0,4.0
1478016,67.43070362473348,1876.0,1265.0,1263.0,567.0,0.0,2.0
1478033,71.00238663484487,1676.0,1190.0,1178.0,433.0,3.0,8.0
1478044,66.69921875,2048.0,1366.0,1361.0,718.0,0.0,5.0
1478047,62.5,32.0,20.0,20.0,13.0,0.0,0.0
1478061,26.923076923076923,26.0,7.0,6.0,28.0,0.0,1.0
1478062,100.0,97.0,97.0,96.0,53.0,0.0,1.0
1478118,75.35037098103875,1213.0,914.0,895.0,307.0,2.0,18.0
1478143,21.875,128.0,28.0,28.0,115.0,0.0,0.0
1478206,31.818181818181817,66.0,21.0,21.0,19.0,0.0,0.0
1478412,20.930232558139537,129.0,27.0,25.0,94.0,0.0,2.0
1478413,19.19191919191919,99.0,19.0,19.0,81.0,0.0,0.0
1478461,66.8041237113402,1455.0,972.0,966.0,506.0,2.0,4.0
1478640,76.43769968051119,1252.0,957.0,947.0,18.0,0.0,10.0
1478648,75.53816046966732,1022.0,772.0,767.0,37.0,0.0,5.0
1478650,62.7906976744186,86.0,54.0,54.0,6.0,0.0,0.0
1478664,88.19226750261234,957.0,844.0,839.0,141.0,0.0,3.0
1478675,61.56405990016639,1803.0,1110.0,1107.0,666.0,0.0,3.0
1478680,76.25272331154684,1377.0,1050.0,1046.0,54.0,0.0,4.0
1478682,62.3049823855058,1987.0,1238.0,1218.0,659.0,11.0,10.0
1478736,51.85185185185185,54.0,28.0,28.0,23.0,0.0,0.0
1478857,72.04030226700252,1191.0,858.0,840.0,349.0,13.0,5.0
1478903,72.17675941080196,611.0,441.0,437.0,132.0,1.0,3.0
1478920,80.3083391730904,1427.0,1146.0,1131.0,67.0,2.0,13.0
1478941,84.54291695743196,2866.0,2423.0,2401.0,257.0,0.0,22.0
1478959,82.30852211434735,1854.0,1526.0,1501.0,178.0,3.0,22.0
1478986,81.71074845244794,1777.0,1452.0,1438.0,121.0,1.0,15.0
1478989,85.6990394877268,937.0,803.0,786.0,96.0,0.0,16.0
1479001,78.64768683274022,1967.0,1547.0,1517.0,205.0,0.0,29.0
1479007,89.85568760611206,2356.0,2117.0,2102.0,155.0,0.0,15.0
1479008,87.89329685362517,1462.0,1285.0,1262.0,198.0,0.0,23.0
1479010,73.19444444444444,1440.0,1054.0,1028.0,235.0,0.0,26.0
1479020,81.61189358372457,1278.0,1043.0,1022.0,165.0,0.0,21.0
1479021,85.01519756838906,3290.0,2797.0,2767.0,298.0,0.0,30.0
1479026,81.63919413919413,2184.0,1783.0,1754.0,238.0,0.0,29.0
1479032,87.17672413793103,1856.0,1618.0,1574.0,381.0,0.0,40.0
1479033,80.52805280528052,1818.0,1464.0,1438.0,421.0,0.0,25.0
1479035,87.07165109034268,1926.0,1677.0,1650.0,309.0,0.0,27.0
1479039,79.29759704251387,1623.0,1287.0,1263.0,222.0,0.0,24.0
1479042,86.61749209694415,1898.0,1644.0,1630.0,339.0,1.0,13.0
1479053,88.00695249130939,1726.0,1519.0,1510.0,146.0,0.0,8.0
1479055,85.49920760697306,1262.0,1079.0,1071.0,65.0,2.0,7.0
1479061,81.26822157434403,1372.0,1115.0,1096.0,155.0,2.0,17.0
1479082,86.39705882352942,1632.0,1410.0,1385.0,269.0,0.0,25.0
1479084,84.37956204379562,1370.0,1156.0,1132.0,255.0,0.0,23.0
1479098,83.25969563082965,2037.0,1696.0,1662.0,215.0,1.0,33.0
1479102,84.22018348623853,1635.0,1377.0,1353.0,127.0,4.0,20.0
1479105,85.56149732620321,1496.0,1280.0,1263.0,152.0,1.0,14.0
1479108,85.99404001702852,2349.0,2020.0,1990.0,191.0,0.0,29.0
1479117,80.0808897876643,989.0,792.0,772.0,142.0,1.0,19.0
1479122,84.15545590433483,2007.0,1689.0,1669.0,170.0,2.0,17.0
1479139,84.41176470588235,2040.0,1722.0,1689.0,169.0,0.0,33.0
1479149,73.7527114967462,1383.0,1020.0,998.0,324.0,0.0,22.0
1479154,75.9702725020644,1211.0,920.0,899.0,231.0,0.0,21.0
1479166,71.78571428571429,1120.0,804.0,804.0,257.0,0.0,0.0
1479169,76.91686844229217,1239.0,953.0,952.0,265.0,0.0,1.0
1479174,77.19576719576719,1890.0,1459.0,1447.0,334.0,2.0,10.0
1479188,85.35291717666259,2451.0,2092.0,2062.0,434.0,0.0,29.0
1479196,82.45067497403946,963.0,794.0,779.0,94.0,0.0,15.0
1479203,87.63736263736264,2548.0,2233.0,2206.0,138.0,0.0,25.0
1479206,82.22402597402598,2464.0,2026.0,2013.0,171.0,0.0,13.0
1479210,86.45161290322581,1395.0,1206.0,1193.0,131.0,1.0,12.0
1479214,87.57206918641897,1561.0,1367.0,1340.0,291.0,0.0,26.0
1479215,78.63372093023256,1376.0,1082.0,1063.0,267.0,3.0,16.0
1479219,81.40243902439023,1312.0,1068.0,1053.0,150.0,2.0,11.0
1479245,82.61633011413521,2278.0,1882.0,1851.0,245.0,0.0,31.0
1479318,86.68380462724936,1945.0,1686.0,1658.0,187.0,1.0,24.0
1479320,88.11475409836066,1464.0,1290.0,1267.0,86.0,0.0,23.0
1479328,100.0,7.0,7.0,7.0,17.0,0.0,0.0
1479329,38.95027624309392,362.0,141.0,137.0,337.0,0.0,4.0
1479333,56.41025641025641,39.0,22.0,22.0,28.0,0.0,0.0
1479334,81.00890207715133,337.0,273.0,270.0,329.0,0.0,3.0
1479337,16.49484536082474,97.0,16.0,16.0,92.0,0.0,0.0
1479340,100.0,773.0,773.0,748.0,1231.0,0.0,25.0
1479341,97.03703703703704,135.0,131.0,127.0,510.0,0.0,4.0
1479342,98.33333333333331,120.0,118.0,116.0,558.0,0.0,1.0
1479350,50.39370078740157,635.0,320.0,312.0,389.0,1.0,7.0
1479352,32.30769230769231,455.0,147.0,145.0,407.0,0.0,2.0
1479358,59.15492957746479,213.0,126.0,114.0,254.0,0.0,12.0
1479359,100.0,116.0,116.0,114.0,172.0,0.0,2.0
1479366,100.0,116.0,116.0,115.0,142.0,0.0,1.0
1479418,100.0,170.0,170.0,169.0,20.0,0.0,1.0
1479491,18.84057971014493,69.0,13.0,13.0,68.0,0.0,0.0
1479494,96.49122807017544,57.0,55.0,55.0,15.0,0.0,0.0
1479506,74.66216216216216,592.0,442.0,436.0,136.0,1.0,5.0
1479806,84.05405405405405,740.0,622.0,613.0,88.0,1.0,8.0
1479837,84.5821325648415,694.0,587.0,573.0,79.0,0.0,14.0
1479841,86.41703377386197,1362.0,1177.0,1158.0,97.0,0.0,19.0
1479842,84.34782608695653,805.0,679.0,678.0,40.0,0.0,1.0
1479848,65.0,20.0,13.0,13.0,8.0,0.0,0.0
1479927,53.191489361702125,94.0,50.0,41.0,43.0,0.0,9.0
1479934,66.66666666666666,30.0,20.0,20.0,31.0,0.0,0.0
1480020,68.05111821086261,313.0,213.0,212.0,80.0,1.0,0.0
1480031,72.16352779053744,2177.0,1571.0,1543.0,524.0,0.0,27.0
1480033,78.74747474747474,2475.0,1949.0,1930.0,416.0,2.0,17.0
1480042,80.04597701149424,2175.0,1741.0,1728.0,391.0,1.0,13.0
1480050,67.05882352941175,85.0,57.0,47.0,35.0,0.0,10.0
1480051,20.253164556962027,79.0,16.0,16.0,76.0,0.0,0.0
1480053,82.66550522648085,2296.0,1898.0,1886.0,341.0,1.0,11.0
1480055,80.93434343434343,1584.0,1282.0,1278.0,212.0,0.0,4.0
1480076,79.82062780269058,2676.0,2136.0,2117.0,271.0,2.0,17.0
1480080,76.83634020618557,3104.0,2385.0,2358.0,457.0,0.0,27.0
1480082,80.69151324651999,2227.0,1797.0,1784.0,229.0,1.0,12.0
1480096,100.0,19.0,19.0,19.0,42.0,0.0,0.0
1480267,81.63064833005895,2036.0,1662.0,1657.0,266.0,0.0,5.0
1480350,76.68845315904139,459.0,352.0,349.0,91.0,1.0,2.0
1480353,23.01255230125523,239.0,55.0,55.0,249.0,0.0,0.0
1480363,82.26378587552402,3101.0,2551.0,2522.0,245.0,0.0,29.0
1480376,73.54939884997387,1913.0,1407.0,1403.0,495.0,0.0,4.0
1480439,79.30648769574944,2682.0,2127.0,2097.0,393.0,0.0,30.0
1480488,66.46010844306738,1291.0,858.0,851.0,383.0,2.0,5.0
1480709,85.98028477546549,913.0,785.0,770.0,100.0,0.0,15.0
1480710,85.17217146872804,1423.0,1212.0,1205.0,70.0,0.0,7.0
1480733,84.74341192787794,1442.0,1222.0,1195.0,250.0,8.0,20.0
1480763,84.07367280606717,923.0,776.0,774.0,92.0,0.0,2.0
1480806,86.67563930013459,743.0,644.0,643.0,14.0,0.0,1.0
1480822,79.57813998082455,1043.0,830.0,824.0,153.0,1.0,5.0
1480823,75.53516819571865,654.0,494.0,491.0,144.0,1.0,2.0
1480827,76.87074829931973,1470.0,1130.0,1111.0,271.0,2.0,17.0
1480832,74.945295404814,914.0,685.0,683.0,508.0,0.0,2.0
1480839,86.71698113207547,1325.0,1149.0,1140.0,121.0,1.0,8.0
1480856,95.34883720930232,43.0,41.0,41.0,10.0,0.0,0.0
1480858,96.1904761904762,105.0,101.0,98.0,204.0,0.0,3.0
1480861,100.0,121.0,121.0,121.0,41.0,0.0,0.0
1480862,50.0,52.0,26.0,26.0,24.0,0.0,0.0
1480864,100.0,18.0,18.0,17.0,7.0,0.0,1.0
1480867,89.50795947901592,1382.0,1237.0,1233.0,88.0,0.0,4.0
1480870,89.89431968295905,1514.0,1361.0,1347.0,40.0,0.0,14.0
1480871,89.90338164251209,2070.0,1861.0,1841.0,66.0,0.0,20.0
1480872,84.84959647835657,2726.0,2313.0,2293.0,190.0,0.0,18.0
1480875,89.03985507246377,2208.0,1966.0,1942.0,36.0,0.0,24.0
1480876,90.68376068376068,1170.0,1061.0,1050.0,58.0,0.0,11.0
1480878,80.80517613227893,2782.0,2248.0,2216.0,269.0,0.0,30.0
1480891,85.09643483343075,1711.0,1456.0,1449.0,98.0,0.0,7.0
1480895,84.30173292558614,981.0,827.0,820.0,152.0,1.0,6.0
1480908,88.88888888888889,2178.0,1936.0,1923.0,58.0,0.0,11.0
1480909,90.43879907621248,2165.0,1958.0,1944.0,22.0,0.0,14.0
1480922,82.92035398230088,1130.0,937.0,934.0,113.0,0.0,3.0
1480928,87.26483357452966,1382.0,1206.0,1191.0,30.0,0.0,15.0
1480929,84.78386167146974,1735.0,1471.0,1462.0,80.0,0.0,8.0
1480939,88.61330326944757,887.0,786.0,777.0,44.0,0.0,9.0
1480973,83.0,100.0,83.0,75.0,15.0,0.0,8.0
1481127,81.66894664842681,731.0,597.0,597.0,48.0,0.0,0.0
1481157,32.87356321839081,435.0,143.0,141.0,368.0,0.0,2.0
1481179,84.5084920226454,1943.0,1642.0,1619.0,126.0,1.0,22.0
1481183,80.78602620087337,2519.0,2035.0,2023.0,319.0,0.0,12.0
1481191,82.52170630426576,2649.0,2186.0,2151.0,204.0,3.0,31.0
1481200,86.57817109144543,1356.0,1174.0,1168.0,134.0,0.0,5.0
1481203,84.73581213307241,2555.0,2165.0,2149.0,145.0,0.0,16.0
1481206,100.0,224.0,224.0,222.0,432.0,0.0,2.0
1481209,57.77777777777777,45.0,26.0,26.0,27.0,0.0,0.0
1481210,80.78602620087337,1603.0,1295.0,1274.0,230.0,1.0,20.0
1481243,84.47729672650475,947.0,800.0,789.0,64.0,1.0,10.0
1481248,85.61872909698997,1794.0,1536.0,1514.0,40.0,0.0,22.0
1481252,88.379705400982,1222.0,1080.0,1070.0,32.0,1.0,9.0
1481263,84.10214168039539,1214.0,1021.0,1013.0,121.0,2.0,6.0
1481276,69.56521739130434,92.0,64.0,53.0,125.0,0.0,11.0
1481380,75.53956834532374,278.0,210.0,207.0,56.0,1.0,2.0
1481409,70.06802721088435,882.0,618.0,607.0,284.0,3.0,8.0
1481429,70.63917525773195,2425.0,1713.0,1699.0,783.0,0.0,13.0
1481436,71.7948717948718,39.0,28.0,28.0,19.0,0.0,0.0
1481494,100.0,10.0,10.0,10.0,130.0,0.0,0.0
1481536,100.0,132.0,132.0,129.0,1.0,0.0,3.0
1481545,79.09482758620689,1856.0,1468.0,1466.0,366.0,0.0,2.0
1481602,70.95980311730928,1219.0,865.0,865.0,355.0,0.0,0.0
1481706,19.047619047619047,63.0,12.0,12.0,56.0,0.0,0.0
1481758,100.0,34.0,34.0,34.0,4.0,0.0,0.0
1481799,77.32558139534885,1376.0,1064.0,1056.0,227.0,2.0,6.0
1481803,68.39506172839506,1620.0,1108.0,1104.0,542.0,1.0,3.0
1481807,74.20957542908762,2214.0,1643.0,1621.0,643.0,0.0,22.0
1481906,35.714285714285715,28.0,10.0,10.0,22.0,0.0,0.0
1481929,88.86997957794418,2938.0,2611.0,2588.0,76.0,0.0,23.0
1481938,85.44274455261937,2157.0,1843.0,1813.0,45.0,0.0,30.0
1481944,85.31571218795888,1362.0,1162.0,1144.0,62.0,0.0,18.0
1481946,80.62554300608167,1151.0,928.0,908.0,121.0,0.0,20.0
1481963,89.82456140350877,1140.0,1024.0,1008.0,154.0,0.0,16.0
1482012,72.41379310344827,29.0,21.0,21.0,13.0,0.0,0.0
1482038,81.37310073157006,1777.0,1446.0,1431.0,301.0,2.0,13.0
1482075,78.25484764542936,2166.0,1695.0,1671.0,390.0,1.0,23.0
1482143,81.4453125,2560.0,2085.0,2078.0,263.0,0.0,7.0
1482150,80.22222222222221,2250.0,1805.0,1793.0,249.0,1.0,11.0
1482151,84.2042042042042,1665.0,1402.0,1390.0,146.0,1.0,11.0
1482153,50.0,28.0,14.0,14.0,21.0,0.0,0.0
1482204,79.53708574434508,1901.0,1512.0,1503.0,327.0,1.0,8.0
1482318,24.074074074074076,54.0,13.0,13.0,37.0,0.0,0.0
1482402,21.62162162162162,111.0,24.0,23.0,96.0,0.0,1.0
1482420,66.46058732612056,1941.0,1290.0,1273.0,810.0,0.0,17.0
1482446,100.0,12.0,12.0,12.0,8.0,0.0,0.0
1482448,20.833333333333336,24.0,5.0,5.0,33.0,0.0,0.0
1482470,72.32752084912812,1319.0,954.0,948.0,346.0,4.0,2.0
1482518,65.46184738955823,249.0,163.0,162.0,582.0,0.0,1.0
1482519,81.6,625.0,510.0,497.0,512.0,0.0,12.0
1482542,71.7741935483871,1364.0,979.0,966.0,381.0,5.0,7.0
1482650,67.05729166666666,1536.0,1030.0,1025.0,458.0,1.0,4.0
1482674,18.81188118811881,101.0,19.0,19.0,91.0,0.0,0.0
1482677,84.66165413533835,1330.0,1126.0,1123.0,248.0,0.0,3.0
1482678,88.7583035258048,1957.0,1737.0,1721.0,301.0,1.0,15.0
1482683,91.6776750330251,1514.0,1388.0,1375.0,111.0,1.0,12.0
1482684,85.23664785062961,2303.0,1963.0,1937.0,95.0,0.0,26.0
1482685,82.5536809815951,2608.0,2153.0,2126.0,453.0,0.0,27.0
1482687,85.93205574912892,2296.0,1973.0,1954.0,306.0,1.0,19.0
1482692,91.864406779661,1475.0,1355.0,1339.0,57.0,0.0,16.0
1482693,90.4367469879518,1328.0,1201.0,1174.0,130.0,0.0,26.0
1482694,88.09631985461154,2201.0,1939.0,1928.0,233.0,0.0,11.0
1482695,87.66114180478822,1629.0,1428.0,1411.0,35.0,0.0,17.0
1482701,86.86440677966102,2360.0,2050.0,2021.0,87.0,0.0,29.0
1482702,90.02384737678855,2516.0,2265.0,2237.0,165.0,0.0,28.0
1482705,80.47030689517736,2509.0,2019.0,1992.0,453.0,0.0,27.0
1482708,82.6836840289755,2899.0,2397.0,2379.0,454.0,0.0,18.0
1482710,81.15048793014896,1947.0,1580.0,1548.0,339.0,5.0,15.0
1482719,86.4247311827957,2232.0,1929.0,1914.0,70.0,0.0,14.0
1482721,82.56294626080421,2661.0,2197.0,2164.0,343.0,0.0,32.0
1482724,88.7780548628429,2406.0,2136.0,2116.0,23.0,0.0,20.0
1482725,89.93788819875776,2415.0,2172.0,2149.0,100.0,0.0,22.0
1482729,91.2621359223301,103.0,94.0,94.0,211.0,0.0,0.0
1482732,90.5982905982906,1404.0,1272.0,1258.0,56.0,0.0,14.0
1482736,86.45492760392341,2141.0,1851.0,1822.0,77.0,0.0,29.0
1482737,81.52789005658853,2474.0,2017.0,2006.0,220.0,0.0,11.0
1482740,88.52459016393442,2074.0,1836.0,1812.0,56.0,0.0,24.0
1482741,82.04918032786885,1220.0,1001.0,983.0,106.0,2.0,16.0
1482743,86.42714570858283,2004.0,1732.0,1718.0,38.0,0.0,11.0
1482745,83.3502024291498,1976.0,1647.0,1637.0,46.0,0.0,10.0
1482753,85.96316575410651,2009.0,1727.0,1703.0,63.0,0.0,24.0
1482754,84.5414201183432,2704.0,2286.0,2259.0,32.0,0.0,27.0
1482755,85.60434585785424,2209.0,1891.0,1866.0,55.0,0.0,25.0
1482757,86.1716621253406,1468.0,1265.0,1257.0,64.0,0.0,7.0
1482762,88.3949461862424,2137.0,1889.0,1865.0,49.0,0.0,24.0
1482763,88.17451205510906,1742.0,1536.0,1519.0,37.0,0.0,17.0
1482766,87.54469606674613,1678.0,1469.0,1454.0,214.0,1.0,11.0
1482772,89.44281524926686,2387.0,2135.0,2110.0,97.0,0.0,25.0
1482775,84.90497076023392,2736.0,2323.0,2290.0,102.0,0.0,33.0
1482777,81.13863537592351,2301.0,1867.0,1853.0,280.0,2.0,14.0
1482778,85.92910848549946,931.0,800.0,787.0,114.0,1.0,11.0
1482780,86.73009514271406,1997.0,1732.0,1713.0,22.0,0.0,19.0
1482782,87.71483131763208,1571.0,1378.0,1366.0,74.0,0.0,9.0
1482785,87.3978494623656,2325.0,2032.0,2010.0,58.0,0.0,22.0
1482788,88.0,1350.0,1188.0,1173.0,37.0,0.0,15.0
1482790,86.59295093296475,1447.0,1253.0,1247.0,73.0,0.0,6.0
1482792,85.53754266211604,2344.0,2005.0,1984.0,11.0,1.0,20.0
1482793,87.15447154471545,1230.0,1072.0,1049.0,535.0,0.0,23.0
1482794,24.46633825944171,609.0,149.0,149.0,523.0,1.0,0.0
1482797,89.29936305732484,1570.0,1402.0,1383.0,170.0,2.0,17.0
1482805,79.98460354118552,2598.0,2078.0,2051.0,449.0,0.0,27.0
1482808,81.13636363636364,880.0,714.0,706.0,106.0,1.0,7.0
1482809,80.8085977482088,1954.0,1579.0,1576.0,289.0,0.0,3.0
1482817,86.22540250447227,2236.0,1928.0,1912.0,153.0,1.0,13.0
1482818,89.35978358881876,2218.0,1982.0,1959.0,183.0,1.0,22.0
1482819,83.9706450366937,2589.0,2174.0,2146.0,375.0,0.0,28.0
1482821,86.26548672566372,2825.0,2437.0,2410.0,289.0,0.0,27.0
1482824,84.35171385991057,2684.0,2264.0,2237.0,368.0,0.0,28.0
1482839,84.20382165605096,2355.0,1983.0,1969.0,99.0,0.0,14.0
1482840,83.29550612800726,2203.0,1835.0,1808.0,209.0,2.0,25.0
1482842,85.62378167641326,2052.0,1757.0,1736.0,219.0,1.0,20.0
1482846,85.6782334384858,1585.0,1358.0,1339.0,7.0,0.0,19.0
1482849,89.31807343824512,2097.0,1873.0,1850.0,14.0,0.0,23.0
1482857,84.93317132442284,2469.0,2097.0,2069.0,213.0,1.0,24.0
1482860,79.3061224489796,2450.0,1943.0,1930.0,306.0,0.0,9.0
1482864,80.90745732255165,2226.0,1801.0,1780.0,434.0,1.0,20.0
1482865,81.53333333333333,1500.0,1223.0,1209.0,132.0,3.0,12.0
1482869,85.14104092173223,2517.0,2143.0,2112.0,71.0,0.0,31.0
1482871,87.06766917293233,3325.0,2895.0,2857.0,123.0,0.0,36.0
1482872,89.40027894002789,1434.0,1282.0,1259.0,172.0,0.0,23.0
1482876,83.89999999999999,2000.0,1678.0,1660.0,138.0,2.0,16.0
1482886,80.62886019090398,1781.0,1436.0,1420.0,312.0,2.0,14.0
1482887,86.01973684210526,1824.0,1569.0,1555.0,90.0,1.0,13.0
1482893,76.53979238754324,1445.0,1106.0,1100.0,203.0,1.0,5.0
1482894,85.14636790748102,2767.0,2356.0,2334.0,280.0,0.0,22.0
1482895,85.53215077605321,1804.0,1543.0,1527.0,86.0,1.0,15.0
1482896,81.59845310989365,3103.0,2532.0,2504.0,134.0,0.0,27.0
1482897,79.28546891102714,2911.0,2308.0,2286.0,93.0,0.0,22.0
1482901,85.33194299617656,2877.0,2455.0,2430.0,216.0,0.0,25.0
1482904,83.86153096050707,2051.0,1720.0,1699.0,112.0,1.0,20.0
1482905,88.57816711590296,2968.0,2629.0,2601.0,58.0,1.0,27.0
1482906,85.6981981981982,2664.0,2283.0,2255.0,213.0,0.0,28.0
1482909,88.82294757665677,3033.0,2694.0,2657.0,198.0,0.0,37.0
1482910,89.55908289241623,2835.0,2539.0,2511.0,131.0,0.0,28.0
1482912,83.90742734122712,1858.0,1559.0,1532.0,238.0,1.0,25.0
1482913,79.40357852882704,2515.0,1997.0,1985.0,456.0,0.0,12.0
1482920,85.2768456375839,2384.0,2033.0,2008.0,135.0,1.0,24.0
1482925,83.17503392130257,2211.0,1839.0,1823.0,254.0,1.0,15.0
1482927,89.38814531548758,1046.0,935.0,932.0,109.0,0.0,3.0
1482929,87.49049429657795,2630.0,2301.0,2275.0,63.0,0.0,26.0
1482936,85.40977581771408,2721.0,2324.0,2295.0,346.0,0.0,27.0
1482948,100.0,56.0,56.0,56.0,158.0,0.0,0.0
1482955,100.0,1172.0,1172.0,1157.0,129.0,0.0,15.0
1482966,88.38461538461539,1300.0,1149.0,1143.0,222.0,0.0,5.0
1482972,78.04532577903683,1412.0,1102.0,1086.0,205.0,2.0,14.0
1482975,81.06312292358804,903.0,732.0,726.0,144.0,1.0,5.0
1482988,82.26221079691517,1556.0,1280.0,1246.0,185.0,2.0,27.0
1482991,73.90728476821192,1510.0,1116.0,1097.0,244.0,1.0,18.0
1483003,83.86454183266933,2008.0,1684.0,1663.0,199.0,3.0,17.0
1483004,86.38132295719845,2827.0,2442.0,2407.0,100.0,0.0,34.0
1483029,84.13943355119827,2295.0,1931.0,1912.0,159.0,2.0,15.0
1483044,87.7541798463624,2213.0,1942.0,1928.0,104.0,1.0,13.0
1483060,82.97040759352318,1791.0,1486.0,1467.0,206.0,2.0,17.0
1483082,90.56956115779646,1071.0,970.0,965.0,11.0,0.0,4.0
1483087,47.24220623501199,834.0,394.0,390.0,658.0,0.0,4.0
1483090,79.42439862542955,2328.0,1849.0,1824.0,132.0,1.0,24.0
1483106,80.23133543638275,1902.0,1526.0,1521.0,381.0,1.0,3.0
1483109,83.93384524512699,1693.0,1421.0,1396.0,96.0,4.0,21.0
1483116,71.09103544127866,1439.0,1023.0,1010.0,328.0,2.0,13.0
1483125,84.14779499404052,1678.0,1412.0,1393.0,73.0,1.0,18.0
1483135,88.31569664902999,2268.0,2003.0,1986.0,70.0,0.0,17.0
1483147,79.10817506193229,2422.0,1916.0,1889.0,254.0,1.0,24.0
1483152,77.41496598639456,2940.0,2276.0,2256.0,365.0,0.0,20.0
1483154,79.43816970750073,3453.0,2743.0,2710.0,193.0,0.0,33.0
1483157,87.36920777279522,1338.0,1169.0,1159.0,118.0,1.0,9.0
1483165,83.13725490196079,1785.0,1484.0,1473.0,216.0,2.0,9.0
1483166,81.94444444444444,2808.0,2301.0,2282.0,297.0,2.0,16.0
1483170,79.12871287128714,2525.0,1998.0,1968.0,450.0,0.0,30.0
1483171,82.90508652333509,1907.0,1581.0,1555.0,121.0,0.0,26.0
1483178,100.0,16.0,16.0,16.0,104.0,0.0,0.0
1483180,100.0,111.0,111.0,107.0,163.0,0.0,4.0
1483183,86.23157894736842,2375.0,2048.0,2009.0,305.0,0.0,39.0
1483215,89.04403866809882,1862.0,1658.0,1631.0,109.0,0.0,26.0
1483226,85.91897233201581,2024.0,1739.0,1709.0,142.0,0.0,30.0
1483232,88.38120104438643,1532.0,1354.0,1339.0,28.0,0.0,15.0
1483234,33.6322869955157,446.0,150.0,146.0,352.0,0.0,3.0
1483245,83.56374807987712,1953.0,1632.0,1609.0,310.0,5.0,16.0
1483246,82.82828282828282,2178.0,1804.0,1782.0,319.0,2.0,20.0
1483250,86.84843624699278,2494.0,2166.0,2145.0,84.0,0.0,21.0
1483253,85.6615709014233,1897.0,1625.0,1607.0,157.0,1.0,17.0
1483256,83.30223880597015,2144.0,1786.0,1770.0,114.0,1.0,16.0
1483257,88.0865224625624,3005.0,2647.0,2610.0,88.0,0.0,37.0
1483258,87.3317498020586,1263.0,1103.0,1092.0,118.0,1.0,10.0
1483263,85.77627772420443,2074.0,1779.0,1748.0,99.0,0.0,31.0
1483266,87.96664019062749,2518.0,2215.0,2184.0,10.0,3.0,28.0
1483267,89.04208998548621,1378.0,1227.0,1209.0,69.0,0.0,18.0
1483272,82.94701986754967,1208.0,1002.0,992.0,134.0,1.0,9.0
1483289,94.82158398607484,2298.0,2179.0,2149.0,37.0,0.0,28.0
1483291,87.5896304467733,1813.0,1588.0,1563.0,227.0,1.0,20.0
1483292,90.44117647058825,1904.0,1722.0,1712.0,95.0,0.0,10.0
1483297,87.5,1880.0,1645.0,1614.0,246.0,0.0,31.0
