URL_ID,Turnout_Percentage,liczba_uprawnionych,liczba_kart_wydanych_lacznie,liczba_glosow_waznych_na_kandydatow,liczba_kart_niewykorzystanych,liczba_kart_niewaznych,liczba_glosow_niewaznych,Sklearn_AE_Reconstruction_Error
1481434,32.608695652173914,92.0,30.0,30.0,82.0,0.0,0.0,0.5034933984239097
1481467,30.656934306569344,137.0,42.0,42.0,112.0,0.0,0.0,0.5021629505890731
1481494,100.0,10.0,10.0,10.0,130.0,0.0,0.0,0.8293495394075391
1481536,100.0,132.0,132.0,129.0,1.0,0.0,3.0,0.34326999977000083
1481545,79.09482758620689,1856.0,1468.0,1466.0,366.0,0.0,2.0,0.6245017131796952
1481602,70.95980311730928,1219.0,865.0,865.0,355.0,0.0,0.0,0.3094545926126773
1481667,76.22565480188047,1489.0,1135.0,1113.0,353.0,0.0,22.0,0.5323845504089485
1481706,19.047619047619047,63.0,12.0,12.0,56.0,0.0,0.0,1.1086103535450593
1481730,41.42857142857143,70.0,29.0,27.0,47.0,0.0,2.0,0.3907143038831661
1481758,100.0,34.0,34.0,34.0,4.0,0.0,0.0,0.4655647517346705
1481803,68.39506172839506,1620.0,1108.0,1104.0,542.0,1.0,3.0,0.32840404555223124
1481906,35.714285714285715,28.0,10.0,10.0,22.0,0.0,0.0,0.5358791619786291
1481929,88.86997957794418,2938.0,2611.0,2588.0,76.0,0.0,23.0,1.1600632012435323
1481930,85.54913294797689,1730.0,1480.0,1458.0,203.0,0.0,22.0,0.3362029992333861
1481938,85.44274455261937,2157.0,1843.0,1813.0,45.0,0.0,30.0,1.3524327305669643
1481944,85.31571218795888,1362.0,1162.0,1144.0,62.0,0.0,18.0,0.2961142958950326
1481946,80.62554300608167,1151.0,928.0,908.0,121.0,0.0,20.0,0.5602621531804605
1481948,81.94574368568756,2138.0,1752.0,1736.0,110.0,0.0,16.0,0.41795920358367294
1481958,83.90901432181971,2374.0,1992.0,1970.0,215.0,0.0,22.0,0.3898567748459551
1481960,87.38989337042187,2157.0,1885.0,1858.0,276.0,0.0,27.0,0.49420255743015346
1481968,76.4765784114053,1964.0,1502.0,1478.0,482.0,0.0,24.0,0.40164686272302047
1482003,72.13459516298633,951.0,686.0,671.0,233.0,0.0,15.0,0.3140107732326987
1482054,78.73684210526316,2375.0,1870.0,1857.0,233.0,0.0,13.0,0.4035790449397327
1482058,72.22222222222221,1800.0,1300.0,1279.0,410.0,0.0,21.0,0.3373292997357705
1482064,78.23581560283688,2256.0,1765.0,1755.0,304.0,0.0,10.0,0.3251653261521354
1482068,79.89601386481803,2308.0,1844.0,1822.0,230.0,0.0,22.0,0.4232516868051656
1482072,81.62559446606139,2313.0,1888.0,1862.0,318.0,0.0,26.0,0.4680595685741773
1482080,82.70219728845255,2139.0,1769.0,1741.0,221.0,0.0,28.0,0.8109463241616284
1482081,81.50483396385036,2379.0,1939.0,1916.0,221.0,0.0,23.0,0.47168948232074676
1482082,82.0186598812553,2358.0,1934.0,1919.0,184.0,0.0,15.0,0.41758747788027517
1482143,81.4453125,2560.0,2085.0,2078.0,263.0,0.0,7.0,0.9568488468145865
1482148,83.45384942577626,2351.0,1962.0,1943.0,205.0,0.0,19.0,0.337167059956933
1482150,80.22222222222221,2250.0,1805.0,1793.0,249.0,1.0,11.0,0.33820720635595514
1482200,81.03321033210332,1355.0,1098.0,1079.0,202.0,0.0,19.0,0.32180858489591113
1482216,30.935251798561158,139.0,43.0,38.0,154.0,0.0,5.0,0.6589066622861216
1482239,98.23008849557522,113.0,111.0,108.0,20.0,0.0,3.0,0.34993123632889195
1482318,24.074074074074076,54.0,13.0,13.0,37.0,0.0,0.0,0.9444644319184821
1482330,30.952380952380956,42.0,13.0,13.0,57.0,0.0,0.0,0.6110234087091506
1482355,48.69565217391305,115.0,56.0,51.0,93.0,0.0,5.0,0.29721331736138074
1482367,78.13504823151125,1555.0,1215.0,1195.0,286.0,0.0,20.0,0.3196885064677761
1482402,21.62162162162162,111.0,24.0,23.0,96.0,0.0,1.0,0.9157846242584126
1482408,40.47619047619048,42.0,17.0,17.0,24.0,0.0,0.0,0.3888638815690889
1482420,66.46058732612056,1941.0,1290.0,1273.0,810.0,0.0,17.0,0.3174712097352584
1482446,100.0,12.0,12.0,12.0,8.0,0.0,0.0,0.4880443167834261
1482448,20.833333333333336,24.0,5.0,5.0,33.0,0.0,0.0,1.1004054794910538
1482502,73.43173431734317,1626.0,1194.0,1191.0,451.0,0.0,3.0,0.330393490195731
1482518,65.46184738955823,249.0,163.0,162.0,582.0,0.0,1.0,0.734024057603572
1482519,81.6,625.0,510.0,497.0,512.0,0.0,12.0,0.8437451428363006
1482674,18.81188118811881,101.0,19.0,19.0,91.0,0.0,0.0,1.0046188782940844
1482684,85.23664785062961,2303.0,1963.0,1937.0,95.0,0.0,26.0,0.8453966939342862
1482685,82.5536809815951,2608.0,2153.0,2126.0,453.0,0.0,27.0,0.30226946458405707
1482693,90.4367469879518,1328.0,1201.0,1174.0,130.0,0.0,26.0,0.8805654185792612
1482694,88.09631985461154,2201.0,1939.0,1928.0,233.0,0.0,11.0,0.36461417604146523
1482698,85.2054794520548,2190.0,1866.0,1850.0,126.0,0.0,15.0,0.38292999741964895
1482699,87.4818753020783,2069.0,1810.0,1791.0,86.0,0.0,19.0,0.3789889301080777
1482700,82.75186201489612,2551.0,2111.0,2087.0,231.0,0.0,24.0,0.5226263995359823
1482701,86.86440677966102,2360.0,2050.0,2021.0,87.0,0.0,29.0,1.0782748974559433
1482702,90.02384737678855,2516.0,2265.0,2237.0,165.0,0.0,28.0,0.7192838928709593
1482704,87.11656441717791,1630.0,1420.0,1399.0,128.0,0.0,21.0,0.3373001142301103
1482705,80.47030689517736,2509.0,2019.0,1992.0,453.0,0.0,27.0,0.35963915928110174
1482719,86.4247311827957,2232.0,1929.0,1914.0,70.0,0.0,14.0,0.5549295757144243
1482721,82.56294626080421,2661.0,2197.0,2164.0,343.0,0.0,32.0,0.8860872832739346
1482724,88.7780548628429,2406.0,2136.0,2116.0,23.0,0.0,20.0,0.7688886725249631
1482725,89.93788819875776,2415.0,2172.0,2149.0,100.0,0.0,22.0,0.5678658808816298
1482729,91.2621359223301,103.0,94.0,94.0,211.0,0.0,0.0,0.6686636024817979
1482736,86.45492760392341,2141.0,1851.0,1822.0,77.0,0.0,29.0,1.107031501083932
1482737,81.52789005658853,2474.0,2017.0,2006.0,220.0,0.0,11.0,0.6123179481381612
1482738,86.497461928934,1970.0,1704.0,1681.0,94.0,0.0,22.0,0.4725101949812723
1482740,88.52459016393442,2074.0,1836.0,1812.0,56.0,0.0,24.0,0.6482694871272164
1482743,86.42714570858283,2004.0,1732.0,1718.0,38.0,0.0,11.0,0.5058142207178556
1482745,83.3502024291498,1976.0,1647.0,1637.0,46.0,0.0,10.0,0.5239362197569203
1482753,85.96316575410651,2009.0,1727.0,1703.0,63.0,0.0,24.0,0.6946182858104011
1482754,84.5414201183432,2704.0,2286.0,2259.0,32.0,0.0,27.0,1.3462834612904582
1482755,85.60434585785424,2209.0,1891.0,1866.0,55.0,0.0,25.0,0.8456633340787191
1482762,88.3949461862424,2137.0,1889.0,1865.0,49.0,0.0,24.0,0.6873257488579457
1482765,84.32432432432432,1850.0,1560.0,1539.0,133.0,0.0,20.0,0.32535942432687465
1482772,89.44281524926686,2387.0,2135.0,2110.0,97.0,0.0,25.0,0.6855007110055616
1482775,84.90497076023392,2736.0,2323.0,2290.0,102.0,0.0,33.0,1.6009269621852182
1482780,86.73009514271406,1997.0,1732.0,1713.0,22.0,0.0,19.0,0.505572769946376
1482785,87.3978494623656,2325.0,2032.0,2010.0,58.0,0.0,22.0,0.6777436203806619
1482792,85.53754266211604,2344.0,2005.0,1984.0,11.0,1.0,20.0,0.7743222436720585
1482793,87.15447154471545,1230.0,1072.0,1049.0,535.0,0.0,23.0,0.9942469380923773
1482803,80.3892765332354,2723.0,2189.0,2165.0,385.0,0.0,24.0,0.3017919456941169
1482805,79.98460354118552,2598.0,2078.0,2051.0,449.0,0.0,27.0,0.35908266198920663
1482809,80.8085977482088,1954.0,1579.0,1576.0,289.0,0.0,3.0,0.6538677623589942
1482812,81.77606177606178,2590.0,2118.0,2082.0,370.0,0.0,27.0,0.43585565749635025
1482815,83.31805682859762,2182.0,1818.0,1792.0,258.0,0.0,24.0,0.39018495007403026
1482817,86.22540250447227,2236.0,1928.0,1912.0,153.0,1.0,13.0,0.39307469325121536
1482819,83.9706450366937,2589.0,2174.0,2146.0,375.0,0.0,28.0,0.4461065661201724
1482821,86.26548672566372,2825.0,2437.0,2410.0,289.0,0.0,27.0,0.5501973772076839
1482824,84.35171385991057,2684.0,2264.0,2237.0,368.0,0.0,28.0,0.4491071163216453
1482825,78.38214783821479,1434.0,1124.0,1103.0,280.0,0.0,21.0,0.45552782938516245
1482834,87.76119402985074,2010.0,1764.0,1742.0,148.0,0.0,22.0,0.349248378084719
1482836,88.4020618556701,1940.0,1715.0,1690.0,188.0,0.0,25.0,0.47101575262535217
1482839,84.20382165605096,2355.0,1983.0,1969.0,99.0,0.0,14.0,0.6226541316189554
1482840,83.29550612800726,2203.0,1835.0,1808.0,209.0,2.0,25.0,0.47444047370724124
1482846,85.6782334384858,1585.0,1358.0,1339.0,7.0,0.0,19.0,0.4331446311794927
1482849,89.31807343824512,2097.0,1873.0,1850.0,14.0,0.0,23.0,0.6823794906618079
1482852,88.88888888888889,2421.0,2152.0,2125.0,177.0,0.0,26.0,0.5668677348899547
1482857,84.93317132442284,2469.0,2097.0,2069.0,213.0,1.0,24.0,0.44960595377698553
1482860,79.3061224489796,2450.0,1943.0,1930.0,306.0,0.0,9.0,0.5584179762675007
1482869,85.14104092173223,2517.0,2143.0,2112.0,71.0,0.0,31.0,1.4307195988948351
1482870,81.06092001657687,2413.0,1956.0,1934.0,181.0,0.0,21.0,0.5082133989931179
1482871,87.06766917293233,3325.0,2895.0,2857.0,123.0,0.0,36.0,2.0237317649730726
1482872,89.40027894002789,1434.0,1282.0,1259.0,172.0,0.0,23.0,0.4855476716243062
1482874,80.28673835125448,1674.0,1344.0,1323.0,221.0,0.0,21.0,0.3664931522791529
1482883,88.13327247832041,2191.0,1931.0,1910.0,61.0,0.0,21.0,0.542424995986893
1482890,79.72736805312827,2861.0,2281.0,2254.0,310.0,0.0,25.0,0.562514662140943
1482891,80.11976047904191,1670.0,1338.0,1321.0,62.0,0.0,17.0,0.3753198568868549
1482894,85.14636790748102,2767.0,2356.0,2334.0,280.0,0.0,22.0,0.4263219737391095
1482896,81.59845310989365,3103.0,2532.0,2504.0,134.0,0.0,27.0,1.3381892914345657
1482897,79.28546891102714,2911.0,2308.0,2286.0,93.0,0.0,22.0,1.230759485296596
1482899,83.71890004364906,2291.0,1918.0,1891.0,225.0,0.0,28.0,0.7459732977978207
1482900,83.60297332750328,2287.0,1912.0,1899.0,222.0,0.0,13.0,0.339384047323628
1482901,85.33194299617656,2877.0,2455.0,2430.0,216.0,0.0,25.0,0.7168218163395375
1482904,83.86153096050707,2051.0,1720.0,1699.0,112.0,1.0,20.0,0.38697571481849297
1482905,88.57816711590296,2968.0,2629.0,2601.0,58.0,1.0,27.0,1.2781935705736396
1482906,85.6981981981982,2664.0,2283.0,2255.0,213.0,0.0,28.0,0.7542705668173826
1482909,88.82294757665677,3033.0,2694.0,2657.0,198.0,0.0,37.0,1.6162188225696805
1482910,89.55908289241623,2835.0,2539.0,2511.0,131.0,0.0,28.0,0.9879618525165511
1482912,83.90742734122712,1858.0,1559.0,1532.0,238.0,1.0,25.0,0.5114491001823867
1482918,79.82062780269058,1561.0,1246.0,1226.0,155.0,0.0,20.0,0.40430351095823563
1482919,79.90060739922694,1811.0,1447.0,1425.0,291.0,0.0,22.0,0.343851852496007
1482920,85.2768456375839,2384.0,2033.0,2008.0,135.0,1.0,24.0,0.5947884443646674
1482922,82.77446026642168,2177.0,1802.0,1780.0,178.0,0.0,21.0,0.3867977357164395
1482928,86.43106457242583,2292.0,1981.0,1953.0,209.0,0.0,25.0,0.47256215165057697
1482929,87.49049429657795,2630.0,2301.0,2275.0,63.0,0.0,26.0,1.0317249693174957
1482936,85.40977581771408,2721.0,2324.0,2295.0,346.0,0.0,27.0,0.41394342071256535
1482943,41.9753086419753,81.0,34.0,31.0,72.0,0.0,3.0,0.3757780614046636
1482945,96.52173913043478,115.0,111.0,111.0,103.0,0.0,0.0,0.5495346769148637
1482948,100.0,56.0,56.0,56.0,158.0,0.0,0.0,0.881373216232584
1482950,39.175257731958766,194.0,76.0,71.0,128.0,0.0,5.0,0.46476263304834553
1482957,82.40445859872611,1256.0,1035.0,1014.0,241.0,0.0,20.0,0.4189717035224999
1482965,90.27027027027027,2220.0,2004.0,1978.0,210.0,0.0,26.0,0.4428942652159211
1482982,86.98884758364312,2152.0,1872.0,1849.0,159.0,0.0,23.0,0.42081837582300924
1482988,82.26221079691517,1556.0,1280.0,1246.0,185.0,2.0,27.0,0.955791099964542
1483004,86.38132295719845,2827.0,2442.0,2407.0,100.0,0.0,34.0,1.685641244287325
1483006,84.17095370003958,2527.0,2127.0,2106.0,140.0,0.0,21.0,0.6201361293216765
1483023,84.40366972477065,2180.0,1840.0,1818.0,201.0,0.0,22.0,0.35328474037776836
1483029,84.13943355119827,2295.0,1931.0,1912.0,159.0,2.0,15.0,0.35443812045597534
1483044,87.7541798463624,2213.0,1942.0,1928.0,104.0,1.0,13.0,0.46210828894803047
1483084,87.94642857142857,1792.0,1576.0,1556.0,83.0,0.0,20.0,0.3253546660457541
1483090,79.42439862542955,2328.0,1849.0,1824.0,132.0,1.0,24.0,0.7503495816798554
1483097,77.0958904109589,1825.0,1407.0,1390.0,126.0,0.0,17.0,0.35796227544286247
1483106,80.23133543638275,1902.0,1526.0,1521.0,381.0,1.0,3.0,0.5966427849373754
1483109,83.93384524512699,1693.0,1421.0,1396.0,96.0,4.0,21.0,0.3317806339856982
1483135,88.31569664902999,2268.0,2003.0,1986.0,70.0,0.0,17.0,0.5170282453690646
1483138,78.66955892986262,2766.0,2176.0,2156.0,359.0,0.0,19.0,0.3154210677160601
1483139,78.96066402020932,2771.0,2188.0,2164.0,356.0,0.0,20.0,0.3191289023479374
1483140,78.507871321013,1461.0,1147.0,1126.0,252.0,0.0,21.0,0.4535863386049109
1483145,77.38205365402405,2162.0,1673.0,1650.0,355.0,0.0,23.0,0.32363313603304683
1483147,79.10817506193229,2422.0,1916.0,1889.0,254.0,1.0,24.0,0.4854195156617505
1483149,81.47706968433592,1679.0,1368.0,1346.0,132.0,0.0,22.0,0.5328112348672034
1483151,85.54857419043016,2069.0,1770.0,1753.0,114.0,0.0,16.0,0.3146375095126689
1483152,77.41496598639456,2940.0,2276.0,2256.0,365.0,0.0,20.0,0.42026143434904234
1483153,76.48648648648648,1480.0,1132.0,1113.0,127.0,0.0,18.0,0.3902204986640871
1483154,79.43816970750073,3453.0,2743.0,2710.0,193.0,0.0,33.0,1.8030010797179636
1483156,76.89352360043907,1822.0,1401.0,1391.0,189.0,0.0,7.0,0.30526721263465817
1483161,83.0179972311952,2167.0,1799.0,1780.0,177.0,0.0,19.0,0.31518182247489285
1483166,81.94444444444444,2808.0,2301.0,2282.0,297.0,2.0,16.0,0.4868652009639992
1483170,79.12871287128714,2525.0,1998.0,1968.0,450.0,0.0,30.0,0.6491319610086048
1483171,82.90508652333509,1907.0,1581.0,1555.0,121.0,0.0,26.0,0.8417514527493203
1483172,80.25516403402187,1646.0,1321.0,1300.0,224.0,0.0,20.0,0.30049114289100015
1483174,43.61702127659575,94.0,41.0,37.0,74.0,0.0,4.0,0.3836292246957296
1483175,26.262626262626267,99.0,26.0,26.0,95.0,0.0,0.0,0.6884419586778067
1483177,92.6829268292683,41.0,38.0,36.0,96.0,0.0,2.0,0.4221164066694862
1483178,100.0,16.0,16.0,16.0,104.0,0.0,0.0,0.7440387450670757
1483180,100.0,111.0,111.0,107.0,163.0,0.0,4.0,0.7708026624388155
1483183,86.23157894736842,2375.0,2048.0,2009.0,305.0,0.0,39.0,1.927072440754362
1483185,85.12283894449499,2198.0,1871.0,1858.0,189.0,0.0,13.0,0.32188992534507727
1483186,83.45269506219374,2653.0,2214.0,2191.0,201.0,0.0,23.0,0.5958769066322329
1483189,80.12275731822473,2118.0,1697.0,1672.0,348.0,0.0,25.0,0.42574328492165436
1483200,77.52721617418351,2572.0,1994.0,1977.0,258.0,0.0,17.0,0.42877444867184883
1483215,89.04403866809882,1862.0,1658.0,1631.0,109.0,0.0,26.0,0.6774121765397386
1483226,85.91897233201581,2024.0,1739.0,1709.0,142.0,0.0,30.0,1.111306514904267
1483250,86.84843624699278,2494.0,2166.0,2145.0,84.0,0.0,21.0,0.705522114316682
1483256,83.30223880597015,2144.0,1786.0,1770.0,114.0,1.0,16.0,0.3631985749982025
1483257,88.0865224625624,3005.0,2647.0,2610.0,88.0,0.0,37.0,2.0841823892636397
1483260,89.49903660886321,2076.0,1858.0,1839.0,90.0,0.0,19.0,0.33977321324713883
1483263,85.77627772420443,2074.0,1779.0,1748.0,99.0,0.0,31.0,1.3276131125751969
1483266,87.96664019062749,2518.0,2215.0,2184.0,10.0,3.0,28.0,1.0848432024138512
1483289,94.82158398607484,2298.0,2179.0,2149.0,37.0,0.0,28.0,0.8880947290827361
1483292,90.44117647058825,1904.0,1722.0,1712.0,95.0,0.0,10.0,0.3481905426314515
1483297,87.5,1880.0,1645.0,1614.0,246.0,0.0,31.0,1.0934754525218064
1483312,89.64143426294821,2510.0,2250.0,2227.0,183.0,0.0,23.0,0.4516698641483613
1483314,91.97341513292432,1956.0,1799.0,1763.0,116.0,0.0,36.0,1.831613149615642
1483322,81.81506849315069,2920.0,2389.0,2366.0,76.0,0.0,21.0,1.2403450916718362
1483327,88.62487360970678,1978.0,1753.0,1736.0,80.0,0.0,18.0,0.307883125828133
1483333,43.333333333333336,30.0,13.0,13.0,24.0,0.0,0.0,0.310440289528281
1483334,83.7809373354397,1899.0,1591.0,1570.0,135.0,0.0,20.0,0.34012212018829324
1483336,79.79323308270678,2128.0,1698.0,1674.0,216.0,0.0,24.0,0.5539432822397874
1483347,86.08964451313756,2588.0,2228.0,2204.0,133.0,3.0,21.0,0.5352897153828373
1483348,88.25995807127882,2385.0,2105.0,2084.0,201.0,2.0,16.0,0.3073040790384121
1483361,87.22780569514238,2388.0,2083.0,2057.0,190.0,0.0,26.0,0.5706328812899696
1483367,87.63913298183948,1707.0,1496.0,1476.0,39.0,1.0,19.0,0.31627275036539787
1483376,29.411764705882355,153.0,45.0,45.0,170.0,0.0,0.0,0.41068826718741736
1483381,86.05633802816901,1420.0,1222.0,1202.0,165.0,0.0,20.0,0.30948764509611454
1483386,86.10963278339541,1879.0,1618.0,1590.0,137.0,1.0,27.0,0.7757006348281089
1483401,90.1012891344383,2172.0,1957.0,1941.0,14.0,0.0,16.0,0.5617561463298572
1483404,89.07863383637807,2518.0,2243.0,2227.0,36.0,0.0,16.0,0.8822226913939435
1483406,90.66323245331616,1553.0,1408.0,1401.0,73.0,0.0,6.0,0.312270248028002
1483411,89.92805755395683,2363.0,2125.0,2108.0,55.0,0.0,17.0,0.624373752456495
1483418,83.5990888382688,1756.0,1468.0,1444.0,123.0,0.0,24.0,0.6487062177581654
1483420,86.18468146027202,1397.0,1204.0,1182.0,106.0,0.0,22.0,0.5273226458807093
1483422,86.20060790273556,1645.0,1418.0,1396.0,86.0,0.0,22.0,0.48605386921238847
1483424,85.43508608655188,2149.0,1836.0,1823.0,17.0,0.0,13.0,0.644842343108718
1483426,84.69251336898395,1496.0,1267.0,1247.0,77.0,0.0,20.0,0.4064578916350935
1483427,87.51018191691556,3683.0,3223.0,3180.0,161.0,1.0,42.0,2.596085246403604
1483440,87.77903897086644,2643.0,2320.0,2283.0,82.0,0.0,35.0,1.773591744791243
1483444,80.85480093676814,1708.0,1381.0,1375.0,130.0,0.0,6.0,0.34795414923164625
1483448,81.27280097284151,2467.0,2005.0,1984.0,275.0,0.0,20.0,0.2987256076059723
1483449,84.67680608365019,2630.0,2227.0,2194.0,197.0,0.0,31.0,1.0696913313325496
1483455,81.34991119005328,2252.0,1832.0,1814.0,199.0,0.0,17.0,0.30816225751609194
1483456,83.86855862584018,2678.0,2246.0,2221.0,294.0,1.0,23.0,0.3465575103542801
1483459,67.74658027357812,2778.0,1882.0,1860.0,65.0,0.0,22.0,1.6190732356826576
1483460,87.57078986587183,3355.0,2938.0,2906.0,136.0,0.0,32.0,1.6592987373117238
1483463,92.08711433756804,2755.0,2537.0,2503.0,149.0,0.0,34.0,1.2815724969438698
1483464,81.70681910984075,2449.0,2001.0,1978.0,265.0,1.0,21.0,0.29541067031560625
1483474,86.02386934673368,3184.0,2739.0,2704.0,94.0,0.0,35.0,2.005972820910459
1483475,79.16241062308478,2937.0,2325.0,2304.0,385.0,0.0,21.0,0.3562484342185928
1483479,79.60501329282188,2633.0,2096.0,2076.0,315.0,0.0,20.0,0.32139861117241086
1483485,82.4582338902148,2514.0,2073.0,2049.0,251.0,0.0,22.0,0.3944675563787917
1483493,79.46353730092206,2386.0,1896.0,1869.0,220.0,0.0,25.0,0.6484153003033609
1483496,88.45478489903425,2278.0,2015.0,1997.0,81.0,0.0,18.0,0.4930700443893111
1483497,87.84425451092119,2106.0,1850.0,1829.0,116.0,0.0,21.0,0.38599891381544404
1483505,92.72727272727272,55.0,51.0,51.0,56.0,0.0,0.0,0.35940259336733676
1483513,83.10756972111554,2510.0,2086.0,2062.0,258.0,0.0,21.0,0.3430355995487791
1483514,85.97442851607904,2581.0,2219.0,2197.0,156.0,0.0,22.0,0.5998920054167652
1483516,82.38636363636364,2640.0,2175.0,2146.0,268.0,0.0,29.0,0.7813668545372501
1483517,83.4903882397286,2653.0,2215.0,2188.0,206.0,0.0,25.0,0.656434054218961
1483518,88.558256496228,2386.0,2113.0,2095.0,133.0,1.0,16.0,0.4587105347732877
1483519,90.0986031224322,2434.0,2193.0,2167.0,111.0,0.0,26.0,0.7068298306107127
1483520,92.04599904168664,2087.0,1921.0,1895.0,106.0,2.0,23.0,0.33594710365926084
1483521,93.8288920056101,2139.0,2007.0,1992.0,39.0,0.0,15.0,0.4611184038218652
1483525,83.55989804587935,2354.0,1967.0,1940.0,288.0,0.0,27.0,0.5406730100950219
1483526,81.38981437410757,2101.0,1710.0,1684.0,206.0,1.0,23.0,0.42571318314412515
1484066,23.66412213740458,131.0,31.0,31.0,197.0,0.0,0.0,0.5192343339255722
1484067,25.0,24.0,6.0,6.0,22.0,0.0,0.0,0.948478634242895
1484156,42.10526315789473,57.0,24.0,21.0,51.0,0.0,3.0,0.4097383621300902
1484168,47.52475247524752,404.0,192.0,180.0,212.0,0.0,12.0,0.6915125580147203
1484195,24.59016393442623,122.0,30.0,30.0,145.0,0.0,0.0,0.6169418576560177
1484242,30.76923076923077,91.0,28.0,27.0,213.0,0.0,1.0,0.32160102336384305
1484308,63.86083052749719,1782.0,1138.0,1135.0,684.0,0.0,3.0,0.39923381617055365
1484323,27.77777777777778,108.0,30.0,30.0,94.0,0.0,0.0,0.6382134286136363
1484326,36.95652173913043,92.0,34.0,34.0,80.0,0.0,0.0,0.3796926757970037
1484382,25.0,64.0,16.0,16.0,108.0,0.0,0.0,0.6925329454177759
1484452,13.043478260869565,69.0,9.0,9.0,122.0,0.0,0.0,1.1588687433045226
1484465,93.93939393939394,66.0,62.0,61.0,25.0,0.0,1.0,0.3031243382541539
1484499,100.0,31.0,31.0,30.0,59.0,0.0,1.0,0.5796250541125979
1484501,18.461538461538463,65.0,12.0,12.0,68.0,0.0,0.0,1.093446821215248
1484502,94.9685534591195,159.0,151.0,149.0,96.0,0.0,2.0,0.4095385665171641
1484524,100.0,104.0,104.0,104.0,69.0,0.0,0.0,0.5844852627071272
1484546,63.19365798414496,1766.0,1116.0,1113.0,652.0,0.0,3.0,0.34296673251428883
1484552,68.21849782743638,1611.0,1099.0,1097.0,498.0,0.0,2.0,0.33621886818842844
1484554,70.43343653250774,1938.0,1365.0,1360.0,571.0,0.0,5.0,0.31080372278633106
1484640,100.0,33.0,33.0,30.0,2.0,0.0,3.0,0.41563701166834643
1484663,31.18279569892473,93.0,29.0,29.0,78.0,0.0,0.0,0.5598070157929607
1484679,6.521739130434782,46.0,3.0,3.0,49.0,0.0,0.0,1.8145124636627703
1484685,70.4225352112676,1491.0,1050.0,1030.0,446.0,0.0,22.0,0.6238819527523746
1484709,48.47058823529412,2125.0,1030.0,1021.0,1036.0,0.0,9.0,0.5322582938226277
1484718,55.03489531405783,1003.0,552.0,536.0,422.0,0.0,16.0,0.5665499433469068
1484727,55.3680981595092,1304.0,722.0,707.0,538.0,0.0,15.0,0.3296221569304474
1484770,34.40860215053764,93.0,32.0,32.0,69.0,0.0,0.0,0.4783646022329516
1484826,100.0,22.0,22.0,21.0,3.0,0.0,1.0,0.44695218355929145
1484865,12.698412698412698,63.0,8.0,8.0,54.0,0.0,0.0,1.4376151410740479
1484901,27.27272727272727,22.0,6.0,6.0,24.0,0.0,0.0,0.8440560937172019
1484919,100.0,25.0,25.0,24.0,7.0,0.0,1.0,0.454253601173289
1484926,63.707317073170735,1025.0,653.0,638.0,431.0,0.0,15.0,0.37586684199537385
1484965,35.3448275862069,116.0,41.0,38.0,89.0,0.0,3.0,0.5343695167470506
1484966,15.254237288135592,59.0,9.0,9.0,159.0,0.0,0.0,0.9311977448909243
1484967,77.95371498172959,821.0,640.0,627.0,400.0,0.0,13.0,0.3841166127499741
1485034,77.66871165644172,2445.0,1899.0,1893.0,573.0,0.0,6.0,0.6336523110710239
1485055,100.0,6.0,6.0,6.0,76.0,0.0,0.0,0.6698628343176044
1485059,100.0,25.0,25.0,25.0,40.0,0.0,0.0,0.55916073324621
1485062,97.87234042553192,47.0,46.0,46.0,67.0,0.0,0.0,0.5431968172280318
1485063,30.851063829787236,94.0,29.0,29.0,77.0,0.0,0.0,0.5736810741834854
1485064,37.25490196078432,102.0,38.0,38.0,67.0,0.0,0.0,0.4009628056258183
1485065,21.153846153846157,52.0,11.0,10.0,64.0,0.0,1.0,1.030936560964213
1485089,37.11340206185567,194.0,72.0,70.0,119.0,0.0,2.0,0.3813271610451777
1485177,78.08015833745671,2021.0,1578.0,1573.0,539.0,0.0,5.0,0.4825456408183669
1485266,39.08045977011494,87.0,34.0,33.0,56.0,0.0,1.0,0.40131932059917236
1485280,41.86046511627907,129.0,54.0,53.0,68.0,0.0,1.0,0.31183856521789527
1485337,98.46153846153848,65.0,64.0,56.0,1.0,0.0,8.0,0.4436878419341158
1485371,46.34146341463415,41.0,19.0,16.0,23.0,0.0,3.0,0.34903296955309576
1485372,33.33333333333333,60.0,20.0,20.0,40.0,0.0,0.0,0.5770138810853684
1485419,70.17937219730942,1338.0,939.0,922.0,462.0,0.0,17.0,0.3078288877200532
1485428,29.11392405063291,237.0,69.0,68.0,179.0,0.0,1.0,0.44597154425739516
1485448,42.30769230769231,130.0,55.0,53.0,84.0,0.0,2.0,0.3067176114791309
1485560,32.857142857142854,140.0,46.0,46.0,109.0,0.0,0.0,0.44298002806492925
1485586,37.93103448275862,29.0,11.0,11.0,58.0,0.0,0.0,0.3861866583871736
1485623,82.94573643410853,2193.0,1819.0,1812.0,189.0,0.0,7.0,0.6592911268477442
1485629,96.46464646464646,198.0,191.0,190.0,90.0,0.0,1.0,0.439577630528483
1485647,43.47826086956522,23.0,10.0,10.0,13.0,0.0,0.0,0.3264692238414854
1485685,77.61194029850746,134.0,104.0,103.0,257.0,0.0,1.0,0.3297697047547379
1485687,100.0,32.0,32.0,32.0,105.0,0.0,0.0,0.7346345422434165
1485720,63.862928348909655,1284.0,820.0,802.0,459.0,0.0,18.0,0.4743855383114882
